"";"Model";"NoiseLevel";"NoiseType";"Variable";"MAPE";"ErrorType";"PT_type";"Model_ErrorType"
"2175";"ANN";0,25;"Inverted";"lai";68,1926742814102;"Validation error";17;"ANN Validation error"
"2176";"MTN";0,25;"Inverted";"lai";64,9272779447584;"Validation error";17;"MTN Validation error"
"2177";"RFR";0,25;"Combined";"cab";47,2221301605047;"Validation error";17;"RFR Validation error"
"2178";"GPR";0,25;"Combined";"cab";48,7038525917344;"Validation error";17;"GPR Validation error"
"2179";"ANN";0,25;"Combined";"cab";46,6452198947465;"Validation error";17;"ANN Validation error"
"2180";"MTN";0,25;"Combined";"cab";48,6536294010041;"Validation error";17;"MTN Validation error"
"2181";"RFR";0,25;"Inverted";"cab";64,8785609878047;"Validation error";17;"RFR Validation error"
"2182";"GPR";0,25;"Inverted";"cab";66,3674658359375;"Validation error";17;"GPR Validation error"
"2183";"ANN";0,25;"Inverted";"cab";65,4461867459268;"Validation error";17;"ANN Validation error"
"2184";"MTN";0,25;"Inverted";"cab";67,0026573227611;"Validation error";17;"MTN Validation error"
"2185";"RFR";0,25;"Combined";"cw";36,1294260733993;"Validation error";17;"RFR Validation error"
"2186";"GPR";0,25;"Combined";"cw";34,4186742040271;"Validation error";17;"GPR Validation error"
"2187";"ANN";0,25;"Combined";"cw";34,4699449624802;"Validation error";17;"ANN Validation error"
"2188";"MTN";0,25;"Combined";"cw";35,3183162989489;"Validation error";17;"MTN Validation error"
"2189";"RFR";0,25;"Inverted";"cw";37,7834583368752;"Validation error";17;"RFR Validation error"
"2190";"GPR";0,25;"Inverted";"cw";37,2589845496565;"Validation error";17;"GPR Validation error"
"2191";"ANN";0,25;"Inverted";"cw";36,617559063586;"Validation error";17;"ANN Validation error"
"2192";"MTN";0,25;"Inverted";"cw";36,0013212005231;"Validation error";17;"MTN Validation error"
"2193";"RFR";0,25;"Combined";"cm";36,7966671464593;"Validation error";17;"RFR Validation error"
"2194";"GPR";0,25;"Combined";"cm";34,087288914046;"Validation error";17;"GPR Validation error"
"2195";"ANN";0,25;"Combined";"cm";35,7107992735601;"Validation error";17;"ANN Validation error"
"2196";"MTN";0,25;"Combined";"cm";34,8716792099446;"Validation error";17;"MTN Validation error"
"2197";"RFR";0,25;"Inverted";"cm";38,7621803643058;"Validation error";17;"RFR Validation error"
"2198";"GPR";0,25;"Inverted";"cm";36,1414365297037;"Validation error";17;"GPR Validation error"
"2199";"ANN";0,25;"Inverted";"cm";38,2200795470861;"Validation error";17;"ANN Validation error"
"2200";"MTN";0,25;"Inverted";"cm";37,9978585185855;"Validation error";17;"MTN Validation error"
"2201";"RFR";0,25;"Combined";"lai";80,8380052006644;"Validation error";17;"RFR Validation error"
"2202";"GPR";0,25;"Combined";"lai";61,7919626718768;"Validation error";17;"GPR Validation error"
"2203";"ANN";0,25;"Combined";"lai";61,7454258710022;"Validation error";17;"ANN Validation error"
"2204";"MTN";0,25;"Combined";"lai";63,3344721120443;"Validation error";17;"MTN Validation error"
"2205";"RFR";0,25;"Inverted";"lai";86,8239038335971;"Validation error";17;"RFR Validation error"
"2206";"GPR";0,25;"Inverted";"lai";74,4754458737908;"Validation error";17;"GPR Validation error"
"2207";"ANN";0,25;"Inverted";"lai";77,5705755837626;"Validation error";17;"ANN Validation error"
"2208";"MTN";0,25;"Inverted";"lai";73,3750888331744;"Validation error";17;"MTN Validation error"
"2209";"RFR";0,25;"Combined";"cab";52,222177932687;"Validation error";17;"RFR Validation error"
"2210";"GPR";0,25;"Combined";"cab";55,5485929809454;"Validation error";17;"GPR Validation error"
"2211";"ANN";0,25;"Combined";"cab";53,2012317915229;"Validation error";17;"ANN Validation error"
"2212";"MTN";0,25;"Combined";"cab";52,3283992196325;"Validation error";17;"MTN Validation error"
"2213";"RFR";0,25;"Inverted";"cab";71,019662818899;"Validation error";17;"RFR Validation error"
"2214";"GPR";0,25;"Inverted";"cab";69,1844043843426;"Validation error";17;"GPR Validation error"
"2215";"ANN";0,25;"Inverted";"cab";72,6714828846513;"Validation error";17;"ANN Validation error"
"2216";"MTN";0,25;"Inverted";"cab";67,7965953133656;"Validation error";17;"MTN Validation error"
"2217";"RFR";0,25;"Combined";"cw";41,825055800351;"Validation error";17;"RFR Validation error"
"2218";"GPR";0,25;"Combined";"cw";38,6440288419588;"Validation error";17;"GPR Validation error"
"2219";"ANN";0,25;"Combined";"cw";39,5018271501636;"Validation error";17;"ANN Validation error"
"2220";"MTN";0,25;"Combined";"cw";39,8019879035548;"Validation error";17;"MTN Validation error"
"2221";"RFR";0,25;"Inverted";"cw";43,8260315235945;"Validation error";17;"RFR Validation error"
"2222";"GPR";0,25;"Inverted";"cw";42,3650090605324;"Validation error";17;"GPR Validation error"
"2223";"ANN";0,25;"Inverted";"cw";42,9042070771611;"Validation error";17;"ANN Validation error"
"2224";"MTN";0,25;"Inverted";"cw";42,6304661615231;"Validation error";17;"MTN Validation error"
"2225";"RFR";0,25;"Combined";"cm";40,1184710352906;"Validation error";17;"RFR Validation error"
"2226";"GPR";0,25;"Combined";"cm";36,1791256800483;"Validation error";17;"GPR Validation error"
"2227";"ANN";0,25;"Combined";"cm";37,5707133335951;"Validation error";17;"ANN Validation error"
"2228";"MTN";0,25;"Combined";"cm";36,6388276420752;"Validation error";17;"MTN Validation error"
"2229";"RFR";0,25;"Inverted";"cm";40,8913266183653;"Validation error";17;"RFR Validation error"
"2230";"GPR";0,25;"Inverted";"cm";37,2994347580566;"Validation error";17;"GPR Validation error"
"2231";"ANN";0,25;"Inverted";"cm";36,7693214507997;"Validation error";17;"ANN Validation error"
"2232";"MTN";0,25;"Inverted";"cm";37,8131186209187;"Validation error";17;"MTN Validation error"
"2233";"RFR";0,25;"Combined";"lai";72,032008115719;"Validation error";17;"RFR Validation error"
"2234";"GPR";0,25;"Combined";"lai";56,2086453653823;"Validation error";17;"GPR Validation error"
"2235";"ANN";0,25;"Combined";"lai";58,7762591146982;"Validation error";17;"ANN Validation error"
"2236";"MTN";0,25;"Combined";"lai";62,7249067316638;"Validation error";17;"MTN Validation error"
"2237";"RFR";0,25;"Inverted";"lai";74,5811982981711;"Validation error";17;"RFR Validation error"
"2238";"GPR";0,25;"Inverted";"lai";56,2319664628121;"Validation error";17;"GPR Validation error"
"2239";"ANN";0,25;"Inverted";"lai";55,2390463824501;"Validation error";17;"ANN Validation error"
"2240";"MTN";0,25;"Inverted";"lai";56,6475134681792;"Validation error";17;"MTN Validation error"
"2241";"RFR";0,3;"Combined";"cab";55,82785064243;"Validation error";17;"RFR Validation error"
"2242";"GPR";0,3;"Combined";"cab";57,8142257597544;"Validation error";17;"GPR Validation error"
"2243";"ANN";0,3;"Combined";"cab";58,1999935978327;"Validation error";17;"ANN Validation error"
"2244";"MTN";0,3;"Combined";"cab";55,8076864579582;"Validation error";17;"MTN Validation error"
"2245";"RFR";0,3;"Inverted";"cab";68,1943603348792;"Validation error";17;"RFR Validation error"
"2246";"GPR";0,3;"Inverted";"cab";68,4452994392704;"Validation error";17;"GPR Validation error"
"2247";"ANN";0,3;"Inverted";"cab";64,4735973742219;"Validation error";17;"ANN Validation error"
"2248";"MTN";0,3;"Inverted";"cab";64,84605171049;"Validation error";17;"MTN Validation error"
"2249";"RFR";0,3;"Combined";"cw";44,2965665250869;"Validation error";17;"RFR Validation error"
"2250";"GPR";0,3;"Combined";"cw";43,6925229674254;"Validation error";17;"GPR Validation error"
"2251";"ANN";0,3;"Combined";"cw";42,7937757495513;"Validation error";17;"ANN Validation error"
"2252";"MTN";0,3;"Combined";"cw";43,5872373321313;"Validation error";17;"MTN Validation error"
"2253";"RFR";0,3;"Inverted";"cw";45,343038649981;"Validation error";17;"RFR Validation error"
"2254";"GPR";0,3;"Inverted";"cw";46,2383520464476;"Validation error";17;"GPR Validation error"
"2255";"ANN";0,3;"Inverted";"cw";47,3399615602662;"Validation error";17;"ANN Validation error"
"2256";"MTN";0,3;"Inverted";"cw";46,5223456720887;"Validation error";17;"MTN Validation error"
"2257";"RFR";0,3;"Combined";"cm";43,2600360587874;"Validation error";17;"RFR Validation error"
"2258";"GPR";0,3;"Combined";"cm";39,5086083865742;"Validation error";17;"GPR Validation error"
"2259";"ANN";0,3;"Combined";"cm";41,3494313465746;"Validation error";17;"ANN Validation error"
"2260";"MTN";0,3;"Combined";"cm";41,725625191363;"Validation error";17;"MTN Validation error"
"2261";"RFR";0,3;"Inverted";"cm";44,4370069573324;"Validation error";17;"RFR Validation error"
"2262";"GPR";0,3;"Inverted";"cm";43,7649205949243;"Validation error";17;"GPR Validation error"
"2263";"ANN";0,3;"Inverted";"cm";43,5094425638028;"Validation error";17;"ANN Validation error"
"2264";"MTN";0,3;"Inverted";"cm";43,9126913583325;"Validation error";17;"MTN Validation error"
"2265";"RFR";0,3;"Combined";"lai";100,685644845224;"Validation error";17;"RFR Validation error"
"2266";"GPR";0,3;"Combined";"lai";77,7495687488059;"Validation error";17;"GPR Validation error"
"2267";"ANN";0,3;"Combined";"lai";85,5337495886132;"Validation error";17;"ANN Validation error"
"2268";"MTN";0,3;"Combined";"lai";78,4415907908646;"Validation error";17;"MTN Validation error"
"2269";"RFR";0,3;"Inverted";"lai";109,065073942178;"Validation error";17;"RFR Validation error"
"2270";"GPR";0,3;"Inverted";"lai";98,224438471358;"Validation error";17;"GPR Validation error"
"2271";"ANN";0,3;"Inverted";"lai";101,85433896749;"Validation error";17;"ANN Validation error"
"2272";"MTN";0,3;"Inverted";"lai";97,1352443019186;"Validation error";17;"MTN Validation error"
"2273";"RFR";0,3;"Combined";"cab";52,7691242363254;"Validation error";17;"RFR Validation error"
"2274";"GPR";0,3;"Combined";"cab";55,2088633003612;"Validation error";17;"GPR Validation error"
"2275";"ANN";0,3;"Combined";"cab";49,8794799797678;"Validation error";17;"ANN Validation error"
"2276";"MTN";0,3;"Combined";"cab";53,7459383421574;"Validation error";17;"MTN Validation error"
"2277";"RFR";0,3;"Inverted";"cab";74,6154164986193;"Validation error";17;"RFR Validation error"
"2278";"GPR";0,3;"Inverted";"cab";76,2145787926236;"Validation error";17;"GPR Validation error"
"2279";"ANN";0,3;"Inverted";"cab";69,4081375863937;"Validation error";17;"ANN Validation error"
"2280";"MTN";0,3;"Inverted";"cab";76,5784578572672;"Validation error";17;"MTN Validation error"
"2281";"RFR";0,3;"Combined";"cw";39,9591064440776;"Validation error";17;"RFR Validation error"
"2282";"GPR";0,3;"Combined";"cw";37,7337427862411;"Validation error";17;"GPR Validation error"
"2283";"ANN";0,3;"Combined";"cw";38,6641071844864;"Validation error";17;"ANN Validation error"
"2284";"MTN";0,3;"Combined";"cw";37,264938901925;"Validation error";17;"MTN Validation error"
"2285";"RFR";0,3;"Inverted";"cw";39,5683501081374;"Validation error";17;"RFR Validation error"
"2286";"GPR";0,3;"Inverted";"cw";39,5099450226327;"Validation error";17;"GPR Validation error"
"2287";"ANN";0,3;"Inverted";"cw";40,0835723308042;"Validation error";17;"ANN Validation error"
"2288";"MTN";0,3;"Inverted";"cw";39,0342453874025;"Validation error";17;"MTN Validation error"
"2289";"RFR";0,3;"Combined";"cm";46,883673312535;"Validation error";17;"RFR Validation error"
"2290";"GPR";0,3;"Combined";"cm";45,5308687424185;"Validation error";17;"GPR Validation error"
"2291";"ANN";0,3;"Combined";"cm";45,0458220990132;"Validation error";17;"ANN Validation error"
"2292";"MTN";0,3;"Combined";"cm";47,4849284539099;"Validation error";17;"MTN Validation error"
"2293";"RFR";0,3;"Inverted";"cm";45,1806918624267;"Validation error";17;"RFR Validation error"
"2294";"GPR";0,3;"Inverted";"cm";44,012284097124;"Validation error";17;"GPR Validation error"
"2295";"ANN";0,3;"Inverted";"cm";45,6025528722014;"Validation error";17;"ANN Validation error"
"2296";"MTN";0,3;"Inverted";"cm";46,6523067187084;"Validation error";17;"MTN Validation error"
"2297";"RFR";0,3;"Combined";"lai";71,8850912381476;"Validation error";17;"RFR Validation error"
"2298";"GPR";0,3;"Combined";"lai";60,1927870071297;"Validation error";17;"GPR Validation error"
"2299";"ANN";0,3;"Combined";"lai";57,2044426769345;"Validation error";17;"ANN Validation error"
"2300";"MTN";0,3;"Combined";"lai";64,8552023822403;"Validation error";17;"MTN Validation error"
"2301";"RFR";0,3;"Inverted";"lai";68,6538035060905;"Validation error";17;"RFR Validation error"
"2302";"GPR";0,3;"Inverted";"lai";58,4707753170609;"Validation error";17;"GPR Validation error"
"2303";"ANN";0,3;"Inverted";"lai";60,8729635982546;"Validation error";17;"ANN Validation error"
"2304";"MTN";0,3;"Inverted";"lai";63,8359317841847;"Validation error";17;"MTN Validation error"
"2305";"RFR";0,3;"Combined";"cab";48,6401700633871;"Validation error";17;"RFR Validation error"
"2306";"GPR";0,3;"Combined";"cab";52,6531696909571;"Validation error";17;"GPR Validation error"
"2307";"ANN";0,3;"Combined";"cab";51,6055719133511;"Validation error";17;"ANN Validation error"
"2308";"MTN";0,3;"Combined";"cab";49,3308653215092;"Validation error";17;"MTN Validation error"
"2309";"RFR";0,3;"Inverted";"cab";76,3802465061496;"Validation error";17;"RFR Validation error"
"2310";"GPR";0,3;"Inverted";"cab";75,0317958392558;"Validation error";17;"GPR Validation error"
"2311";"ANN";0,3;"Inverted";"cab";73,0383233651445;"Validation error";17;"ANN Validation error"
"2312";"MTN";0,3;"Inverted";"cab";77,0354883542855;"Validation error";17;"MTN Validation error"
"2313";"RFR";0,3;"Combined";"cw";39,0477890880759;"Validation error";17;"RFR Validation error"
"2314";"GPR";0,3;"Combined";"cw";35,4354550592979;"Validation error";17;"GPR Validation error"
"2315";"ANN";0,3;"Combined";"cw";35,8463865811702;"Validation error";17;"ANN Validation error"
"2316";"MTN";0,3;"Combined";"cw";35,1190354169684;"Validation error";17;"MTN Validation error"
"2317";"RFR";0,3;"Inverted";"cw";41,766259124868;"Validation error";17;"RFR Validation error"
"2318";"GPR";0,3;"Inverted";"cw";41,6444553958953;"Validation error";17;"GPR Validation error"
"2319";"ANN";0,3;"Inverted";"cw";42,0238448181256;"Validation error";17;"ANN Validation error"
"2320";"MTN";0,3;"Inverted";"cw";42,2424700927505;"Validation error";17;"MTN Validation error"
"2321";"RFR";0,3;"Combined";"cm";40,964730537971;"Validation error";17;"RFR Validation error"
"2322";"GPR";0,3;"Combined";"cm";38,3715861642428;"Validation error";17;"GPR Validation error"
"2323";"ANN";0,3;"Combined";"cm";39,8550298073355;"Validation error";17;"ANN Validation error"
"2324";"MTN";0,3;"Combined";"cm";39,8849002298806;"Validation error";17;"MTN Validation error"
"2325";"RFR";0,3;"Inverted";"cm";41,1072823332045;"Validation error";17;"RFR Validation error"
"2326";"GPR";0,3;"Inverted";"cm";39,4807011828873;"Validation error";17;"GPR Validation error"
"2327";"ANN";0,3;"Inverted";"cm";41,1253465507369;"Validation error";17;"ANN Validation error"
"2328";"MTN";0,3;"Inverted";"cm";39,2765455991967;"Validation error";17;"MTN Validation error"
"2329";"RFR";0,3;"Combined";"lai";71,707803295205;"Validation error";17;"RFR Validation error"
"2330";"GPR";0,3;"Combined";"lai";59,9140441510324;"Validation error";17;"GPR Validation error"
"2331";"ANN";0,3;"Combined";"lai";56,5815283556557;"Validation error";17;"ANN Validation error"
"2332";"MTN";0,3;"Combined";"lai";59,274339263696;"Validation error";17;"MTN Validation error"
"2333";"RFR";0,3;"Inverted";"lai";70,4437822779346;"Validation error";17;"RFR Validation error"
"2334";"GPR";0,3;"Inverted";"lai";56,0501636108011;"Validation error";17;"GPR Validation error"
"2335";"ANN";0,3;"Inverted";"lai";53,0173866946372;"Validation error";17;"ANN Validation error"
"2336";"MTN";0,3;"Inverted";"lai";55,1439316666343;"Validation error";17;"MTN Validation error"
"2337";"RFR";0,3;"Combined";"cab";55,0082701916752;"Validation error";17;"RFR Validation error"
"2338";"GPR";0,3;"Combined";"cab";59,0865173418362;"Validation error";17;"GPR Validation error"
"2339";"ANN";0,3;"Combined";"cab";57,092103624074;"Validation error";17;"ANN Validation error"
"2340";"MTN";0,3;"Combined";"cab";56,624981610761;"Validation error";17;"MTN Validation error"
"2341";"RFR";0,3;"Inverted";"cab";79,2179110719005;"Validation error";17;"RFR Validation error"
"2342";"GPR";0,3;"Inverted";"cab";77,3386079540186;"Validation error";17;"GPR Validation error"
"2343";"ANN";0,3;"Inverted";"cab";79,8239283108419;"Validation error";17;"ANN Validation error"
"2344";"MTN";0,3;"Inverted";"cab";73,5521789790306;"Validation error";17;"MTN Validation error"
"2345";"RFR";0,3;"Combined";"cw";49,087519241492;"Validation error";17;"RFR Validation error"
"2346";"GPR";0,3;"Combined";"cw";46,7054521013008;"Validation error";17;"GPR Validation error"
"2347";"ANN";0,3;"Combined";"cw";46,7731245767665;"Validation error";17;"ANN Validation error"
"2348";"MTN";0,3;"Combined";"cw";48,2090817534624;"Validation error";17;"MTN Validation error"
"2349";"RFR";0,3;"Inverted";"cw";49,4022618307349;"Validation error";17;"RFR Validation error"
"2350";"GPR";0,3;"Inverted";"cw";49,0087266581995;"Validation error";17;"GPR Validation error"
